route_id,vehicle_id,vehicle_instance_id,vehicle_type_id,energy_type,arc_seq,from_node,to_node,to_is_green,green_access_violation,depart_min,depart_time,arrival_min,arrival_time,service_start_min,service_start_time,leave_min,leave_time,travel_minutes,distance_km,waiting_minutes,late_minutes,remaining_weight_after_service,remaining_volume_after_service,energy_cost,carbon_cost,traffic_segments
S0050,T1_010,T1_010,1,燃油,3,94,75,False,False,884.881035,14:44:53,900.397655,15:00:24,900.397655,15:00:24,920.397655,15:20:24,15.516621,14.169263,0.0,0.0,0.0,0.0,29.453553,6.407599,"[{""start_min"": 884.881035, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 13.934647, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 900.397655, ""speed_kmh"": 35.4, ""distance_km"": 0.234617, ""period_label"": ""N""}]"
S0050,T1_010,T1_010,1,燃油,4,75,0,False,False,920.397655,15:20:24,1036.450439,17:16:27,1036.450439,17:16:27,1036.450439,17:16:27,116.052784,68.471143,0.0,0.0,0.0,0.0,134.652365,29.293525,"[{""start_min"": 920.397655, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 58.765383, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1036.450439, ""speed_kmh"": 35.4, ""distance_km"": 9.705759, ""period_label"": ""FALLBACK""}]"
S0051,T1_009,T1_009,1,燃油,1,0,75,False,False,1020.0,17:00:00,1136.052784,18:56:03,1136.052784,18:56:03,1156.052784,19:16:03,116.052784,68.471143,0.0,191.052784,0.0,0.0,177.991619,38.721948,"[{""start_min"": 1020.0, ""end_min"": 1136.052784, ""speed_kmh"": 35.4, ""distance_km"": 68.471143, ""period_label"": ""FALLBACK""}]"
S0051,T1_009,T1_009,1,燃油,2,75,0,False,False,1156.052784,19:16:03,1272.105568,21:12:06,1272.105568,21:12:06,1272.105568,21:12:06,116.052784,68.471143,0.0,0.0,0.0,0.0,134.652365,29.293525,"[{""start_min"": 1156.052784, ""end_min"": 1272.105568, ""speed_kmh"": 35.4, ""distance_km"": 68.471143, ""period_label"": ""FALLBACK""}]"
S0052,T1_005,T1_005,1,燃油,1,0,42,False,False,544.0,09:04:00,618.567542,10:18:34,618.567542,10:18:34,638.567542,10:38:34,74.567542,62.568183,0.0,0.0,0.0,0.0,166.309696,36.180554,"[{""start_min"": 544.0, ""end_min"": 600.0, ""speed_kmh"": 55.3, ""distance_km"": 51.613333, ""period_label"": ""S""}, {""start_min"": 600.0, ""end_min"": 618.567542, ""speed_kmh"": 35.4, ""distance_km"": 10.95485, ""period_label"": ""N""}]"
S0052,T1_005,T1_005,1,燃油,2,42,0,False,False,638.567542,10:38:34,799.012332,13:19:01,799.012332,13:19:01,799.012332,13:19:01,160.44479,62.568183,0.0,0.0,0.0,0.0,126.36163,27.489881,"[{""start_min"": 638.567542, ""end_min"": 690.0, ""speed_kmh"": 35.4, ""distance_km"": 30.34515, ""period_label"": ""N""}, {""start_min"": 690.0, ""end_min"": 780.0, ""speed_kmh"": 9.8, ""distance_km"": 14.7, ""period_label"": ""C""}, {""start_min"": 780.0, ""end_min"": 799.012332, ""speed_kmh"": 55.3, ""distance_km"": 17.523033, ""period_label"": ""S""}]"
S0053,T1_008,T1_008,1,燃油,1,0,42,False,False,544.0,09:04:00,618.567542,10:18:34,618.567542,10:18:34,638.567542,10:38:34,74.567542,62.568183,0.0,0.0,0.0,0.0,166.309696,36.180554,"[{""start_min"": 544.0, ""end_min"": 600.0, ""speed_kmh"": 55.3, ""distance_km"": 51.613333, ""period_label"": ""S""}, {""start_min"": 600.0, ""end_min"": 618.567542, ""speed_kmh"": 35.4, ""distance_km"": 10.95485, ""period_label"": ""N""}]"
S0053,T1_008,T1_008,1,燃油,2,42,0,False,False,638.567542,10:38:34,799.012332,13:19:01,799.012332,13:19:01,799.012332,13:19:01,160.44479,62.568183,0.0,0.0,0.0,0.0,126.36163,27.489881,"[{""start_min"": 638.567542, ""end_min"": 690.0, ""speed_kmh"": 35.4, ""distance_km"": 30.34515, ""period_label"": ""N""}, {""start_min"": 690.0, ""end_min"": 780.0, ""speed_kmh"": 9.8, ""distance_km"": 14.7, ""period_label"": ""C""}, {""start_min"": 780.0, ""end_min"": 799.012332, ""speed_kmh"": 55.3, ""distance_km"": 17.523033, ""period_label"": ""S""}]"
S0054,T1_011,T1_011,1,燃油,1,0,42,False,False,584.0,09:44:00,681.053418,11:21:03,681.053418,11:21:03,701.053418,11:41:03,97.053418,62.568183,0.0,0.053418,2241.139334,5.733521,170.507577,37.0938,"[{""start_min"": 584.0, ""end_min"": 600.0, ""speed_kmh"": 55.3, ""distance_km"": 14.746667, ""period_label"": ""S""}, {""start_min"": 600.0, ""end_min"": 681.053418, ""speed_kmh"": 35.4, ""distance_km"": 47.821517, ""period_label"": ""N""}]"
S0054,T1_011,T1_011,1,燃油,2,42,52,False,False,701.053418,11:41:03,710.268079,11:50:16,905.0,15:05:00,925.0,15:25:00,9.214662,1.505061,194.731921,0.0,0.0,0.0,4.386525,0.954285,"[{""start_min"": 701.053418, ""end_min"": 710.268079, ""speed_kmh"": 9.8, ""distance_km"": 1.505061, ""period_label"": ""C""}]"
S0054,T1_011,T1_011,1,燃油,3,52,0,False,False,925.0,15:25:00,1075.996225,17:56:00,1075.996225,17:56:00,1075.996225,17:56:00,150.996225,89.087773,0.0,0.0,0.0,0.0,175.196131,38.113792,"[{""start_min"": 925.0, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 56.05, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1075.996225, ""speed_kmh"": 35.4, ""distance_km"": 33.037773, ""period_label"": ""FALLBACK""}]"
S0055,T1_010,T1_010,1,燃油,1,0,52,False,False,1050.0,17:30:00,1200.996225,20:01:00,1200.996225,20:01:00,1220.996225,20:21:00,150.996225,89.087773,0.0,208.996225,0.0,0.0,244.99861,53.29927,"[{""start_min"": 1050.0, ""end_min"": 1200.996225, ""speed_kmh"": 35.4, ""distance_km"": 89.087773, ""period_label"": ""FALLBACK""}]"
S0055,T1_010,T1_010,1,燃油,2,52,0,False,False,1220.996225,20:21:00,1371.992451,22:52:00,1371.992451,22:52:00,1371.992451,22:52:00,150.996225,89.087773,0.0,0.0,0.0,0.0,175.196131,38.113792,"[{""start_min"": 1220.996225, ""end_min"": 1371.992451, ""speed_kmh"": 35.4, ""distance_km"": 89.087773, ""period_label"": ""FALLBACK""}]"
S0056,T1_012,T1_012,1,燃油,1,0,52,False,False,805.0,13:25:00,902.59227,15:02:36,905.0,15:05:00,925.0,15:25:00,97.59227,89.087773,2.40773,0.0,1190.03165,3.5614,232.73741,50.631855,"[{""start_min"": 805.0, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 87.558333, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 902.59227, ""speed_kmh"": 35.4, ""distance_km"": 1.52944, ""period_label"": ""N""}]"
S0056,T1_012,T1_012,1,燃油,2,52,33,False,False,925.0,15:25:00,934.78859,15:34:47,934.78859,15:34:47,954.78859,15:54:47,9.78859,5.775268,0.0,203.78859,662.76505,2.18158,13.159477,2.862835,"[{""start_min"": 925.0, ""end_min"": 934.78859, ""speed_kmh"": 35.4, ""distance_km"": 5.775268, ""period_label"": ""N""}]"
S0056,T1_012,T1_012,1,燃油,3,33,11,True,False,954.78859,15:54:47,983.61458,16:23:37,983.61458,16:23:37,1003.61458,16:43:37,28.82599,17.007334,0.0,213.61458,-0.0,-0.0,36.40145,7.919109,"[{""start_min"": 954.78859, ""end_min"": 983.61458, ""speed_kmh"": 35.4, ""distance_km"": 17.007334, ""period_label"": ""N""}]"
S0056,T1_012,T1_012,1,燃油,4,11,0,False,False,1003.61458,16:43:37,1100.874236,18:20:52,1100.874236,18:20:52,1100.874236,18:20:52,97.259657,57.383197,0.0,0.0,-0.0,-0.0,112.847295,24.549847,"[{""start_min"": 1003.61458, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 9.667398, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1100.874236, ""speed_kmh"": 35.4, ""distance_km"": 47.715799, ""period_label"": ""FALLBACK""}]"
S0057,T1_013,T1_013,1,燃油,1,0,11,True,False,877.0,14:37:00,961.330278,16:01:20,961.330278,16:01:20,981.330278,16:21:20,84.330278,57.383197,0.0,191.330278,1741.7316,4.605494,147.811482,32.156281,"[{""start_min"": 877.0, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 21.198333, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 961.330278, ""speed_kmh"": 35.4, ""distance_km"": 36.184864, ""period_label"": ""N""}]"
S0057,T1_013,T1_013,1,燃油,2,11,12,True,False,981.330278,16:21:20,984.030881,16:24:02,984.030881,16:24:02,1004.030881,16:44:02,2.700603,1.593356,0.0,34.030881,14.89,0.04317,3.861102,0.83998,"[{""start_min"": 981.330278, ""end_min"": 984.030881, ""speed_kmh"": 35.4, ""distance_km"": 1.593356, ""period_label"": ""N""}]"
S0057,T1_013,T1_013,1,燃油,3,12,2,True,False,1004.030881,16:44:02,1009.550914,16:49:33,1073.0,17:53:00,1093.0,18:13:00,5.520033,3.256819,63.449086,0.0,-0.0,-0.0,6.417435,1.396108,"[{""start_min"": 1004.030881, ""end_min"": 1009.550914, ""speed_kmh"": 35.4, ""distance_km"": 3.256819, ""period_label"": ""N""}]"
S0057,T1_013,T1_013,1,燃油,4,2,0,False,False,1093.0,18:13:00,1157.786357,19:17:47,1157.786357,19:17:47,1157.786357,19:17:47,64.786357,38.22395,0.0,0.0,-0.0,-0.0,75.169555,16.353082,"[{""start_min"": 1093.0, ""end_min"": 1157.786357, ""speed_kmh"": 35.4, ""distance_km"": 38.22395, ""period_label"": ""FALLBACK""}]"
S0058,T4_006,T4_006,4,新能源,1,0,8,True,False,600.0,10:00:00,655.978726,10:55:59,655.978726,10:55:59,675.978726,11:15:59,55.978726,33.027448,0.0,0.0,0.0,0.0,24.534158,4.871676,"[{""start_min"": 600.0, ""end_min"": 655.978726, ""speed_kmh"": 35.4, ""distance_km"": 33.027448, ""period_label"": ""N""}]"
S0058,T4_006,T4_006,4,新能源,2,8,0,False,False,675.978726,11:15:59,790.909472,13:10:55,790.909472,13:10:55,790.909472,13:10:55,114.930746,33.027448,0.0,0.0,0.0,0.0,18.624634,3.698239,"[{""start_min"": 675.978726, ""end_min"": 690.0, ""speed_kmh"": 35.4, ""distance_km"": 8.272552, ""period_label"": ""N""}, {""start_min"": 690.0, ""end_min"": 780.0, ""speed_kmh"": 9.8, ""distance_km"": 14.7, ""period_label"": ""C""}, {""start_min"": 780.0, ""end_min"": 790.909472, ""speed_kmh"": 55.3, ""distance_km"": 10.054897, ""period_label"": ""S""}]"
S0059,T4_003,T4_003,4,新能源,1,0,8,True,False,960.0,16:00:00,1015.978726,16:55:59,1015.978726,16:55:59,1035.978726,17:15:59,55.978726,33.027448,0.0,308.978726,0.0,0.0,24.534158,4.871676,"[{""start_min"": 960.0, ""end_min"": 1015.978726, ""speed_kmh"": 35.4, ""distance_km"": 33.027448, ""period_label"": ""N""}]"
S0059,T4_003,T4_003,4,新能源,2,8,0,False,False,1035.978726,17:15:59,1091.957452,18:11:57,1091.957452,18:11:57,1091.957452,18:11:57,55.978726,33.027448,0.0,0.0,0.0,0.0,18.251673,3.624181,"[{""start_min"": 1035.978726, ""end_min"": 1091.957452, ""speed_kmh"": 35.4, ""distance_km"": 33.027448, ""period_label"": ""FALLBACK""}]"
S0060,T4_002,T4_002,4,新能源,1,0,8,True,False,960.0,16:00:00,1015.978726,16:55:59,1015.978726,16:55:59,1035.978726,17:15:59,55.978726,33.027448,0.0,308.978726,0.0,0.0,24.534158,4.871676,"[{""start_min"": 960.0, ""end_min"": 1015.978726, ""speed_kmh"": 35.4, ""distance_km"": 33.027448, ""period_label"": ""N""}]"
S0060,T4_002,T4_002,4,新能源,2,8,0,False,False,1035.978726,17:15:59,1091.957452,18:11:57,1091.957452,18:11:57,1091.957452,18:11:57,55.978726,33.027448,0.0,0.0,0.0,0.0,18.251673,3.624181,"[{""start_min"": 1035.978726, ""end_min"": 1091.957452, ""speed_kmh"": 35.4, ""distance_km"": 33.027448, ""period_label"": ""FALLBACK""}]"
S0061,T1_011,T1_011,1,燃油,1,0,8,True,False,1080.0,18:00:00,1135.978726,18:55:59,1135.978726,18:55:59,1155.978726,19:15:59,55.978726,33.027448,0.0,428.978726,0.0,0.0,90.501001,19.688427,"[{""start_min"": 1080.0, ""end_min"": 1135.978726, ""speed_kmh"": 35.4, ""distance_km"": 33.027448, ""period_label"": ""FALLBACK""}]"
S0061,T1_011,T1_011,1,燃油,2,8,0,False,False,1155.978726,19:15:59,1211.957452,20:11:57,1211.957452,20:11:57,1211.957452,20:11:57,55.978726,33.027448,0.0,0.0,0.0,0.0,64.95034,14.1299,"[{""start_min"": 1155.978726, ""end_min"": 1211.957452, ""speed_kmh"": 35.4, ""distance_km"": 33.027448, ""period_label"": ""FALLBACK""}]"
S0062,T4_003,T4_003,4,新能源,1,0,9,True,False,570.0,09:30:00,621.660869,10:21:40,621.660869,10:21:40,641.660869,10:41:40,51.660869,40.429913,0.0,0.0,0.0,0.0,29.065151,5.771382,"[{""start_min"": 570.0, ""end_min"": 600.0, ""speed_kmh"": 55.3, ""distance_km"": 27.65, ""period_label"": ""S""}, {""start_min"": 600.0, ""end_min"": 621.660869, ""speed_kmh"": 35.4, ""distance_km"": 12.779913, ""period_label"": ""N""}]"
S0062,T4_003,T4_003,4,新能源,2,9,0,False,False,641.660869,10:41:40,762.917302,12:42:55,762.917302,12:42:55,762.917302,12:42:55,121.256432,40.429913,0.0,0.0,0.0,0.0,22.626046,4.492788,"[{""start_min"": 641.660869, ""end_min"": 690.0, ""speed_kmh"": 35.4, ""distance_km"": 28.520087, ""period_label"": ""N""}, {""start_min"": 690.0, ""end_min"": 762.917302, ""speed_kmh"": 9.8, ""distance_km"": 11.909826, ""period_label"": ""C""}]"
S0063,T1_014,T1_014,1,燃油,1,0,39,False,False,690.0,11:30:00,869.386635,14:29:23,869.386635,14:29:23,889.386635,14:49:23,179.386635,97.084682,0.0,0.0,1973.208067,4.920763,258.910779,56.325853,"[{""start_min"": 690.0, ""end_min"": 780.0, ""speed_kmh"": 9.8, ""distance_km"": 14.7, ""period_label"": ""C""}, {""start_min"": 780.0, ""end_min"": 869.386635, ""speed_kmh"": 55.3, ""distance_km"": 82.384682, ""period_label"": ""S""}]"
S0063,T1_014,T1_014,1,燃油,2,39,13,True,False,889.386635,14:49:23,960.388477,16:00:23,960.388477,16:00:23,980.388477,16:20:23,71.001841,45.411186,0.0,174.388477,1433.121267,3.641583,112.262877,24.422708,"[{""start_min"": 889.386635, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 9.781985, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 960.388477, ""speed_kmh"": 35.4, ""distance_km"": 35.629201, ""period_label"": ""N""}]"
S0063,T1_014,T1_014,1,燃油,3,13,48,False,False,980.388477,16:20:23,989.917627,16:29:55,989.917627,16:29:55,1009.917627,16:49:55,9.52915,5.622198,0.0,0.0,0.0,-0.0,13.169053,2.864918,"[{""start_min"": 980.388477, ""end_min"": 989.917627, ""speed_kmh"": 35.4, ""distance_km"": 5.622198, ""period_label"": ""N""}]"
S0063,T1_014,T1_014,1,燃油,4,48,0,False,False,1009.917627,16:49:55,1070.559444,17:50:34,1070.559444,17:50:34,1070.559444,17:50:34,60.641817,35.778672,0.0,0.0,0.0,-0.0,70.360777,15.306936,"[{""start_min"": 1009.917627, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 5.9486, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1070.559444, ""speed_kmh"": 35.4, ""distance_km"": 29.830072, ""period_label"": ""FALLBACK""}]"
S0064,T1_014,T1_014,1,燃油,1,0,48,False,False,1080.0,18:00:00,1140.641817,19:00:39,1140.641817,19:00:39,1160.641817,19:20:39,60.641817,35.778672,0.0,92.641817,0.0,0.0,97.250251,21.156722,"[{""start_min"": 1080.0, ""end_min"": 1140.641817, ""speed_kmh"": 35.4, ""distance_km"": 35.778672, ""period_label"": ""FALLBACK""}]"
S0064,T1_014,T1_014,1,燃油,2,48,0,False,False,1160.641817,19:20:39,1221.283635,20:21:17,1221.283635,20:21:17,1221.283635,20:21:17,60.641817,35.778672,0.0,0.0,0.0,0.0,70.360777,15.306936,"[{""start_min"": 1160.641817, ""end_min"": 1221.283635, ""speed_kmh"": 35.4, ""distance_km"": 35.778672, ""period_label"": ""FALLBACK""}]"
S0065,T1_012,T1_012,1,燃油,1,0,48,False,False,1110.0,18:30:00,1170.641817,19:30:39,1170.641817,19:30:39,1190.641817,19:50:39,60.641817,35.778672,0.0,122.641817,0.0,0.0,97.250251,21.156722,"[{""start_min"": 1110.0, ""end_min"": 1170.641817, ""speed_kmh"": 35.4, ""distance_km"": 35.778672, ""period_label"": ""FALLBACK""}]"
S0065,T1_012,T1_012,1,燃油,2,48,0,False,False,1190.641817,19:50:39,1251.283635,20:51:17,1251.283635,20:51:17,1251.283635,20:51:17,60.641817,35.778672,0.0,0.0,0.0,0.0,70.360777,15.306936,"[{""start_min"": 1190.641817, ""end_min"": 1251.283635, ""speed_kmh"": 35.4, ""distance_km"": 35.778672, ""period_label"": ""FALLBACK""}]"
S0066,T1_015,T1_015,1,燃油,1,0,48,False,False,949.0,15:49:00,1009.641817,16:49:39,1009.641817,16:49:39,1029.641817,17:09:39,60.641817,35.778672,0.0,0.0,1264.06755,2.669195,95.664284,20.811696,"[{""start_min"": 949.0, ""end_min"": 1009.641817, ""speed_kmh"": 35.4, ""distance_km"": 35.778672, ""period_label"": ""N""}]"
S0066,T1_015,T1_015,1,燃油,2,48,25,False,False,1029.641817,17:09:39,1038.631364,17:18:38,1038.631364,17:18:38,1058.631364,17:38:38,8.989547,5.303833,0.0,0.0,0.0,0.0,12.188231,2.651541,"[{""start_min"": 1029.641817, ""end_min"": 1038.631364, ""speed_kmh"": 35.4, ""distance_km"": 5.303833, ""period_label"": ""FALLBACK""}]"
S0066,T1_015,T1_015,1,燃油,3,25,0,False,False,1058.631364,17:38:38,1115.819763,18:35:49,1115.819763,18:35:49,1115.819763,18:35:49,57.188399,33.741155,0.0,0.0,0.0,0.0,66.353886,14.43524,"[{""start_min"": 1058.631364, ""end_min"": 1115.819763, ""speed_kmh"": 35.4, ""distance_km"": 33.741155, ""period_label"": ""FALLBACK""}]"
S0067,T1_015,T1_015,1,燃油,1,0,25,False,False,1140.0,19:00:00,1197.188399,19:57:11,1197.188399,19:57:11,1217.188399,20:17:11,57.188399,33.741155,0.0,148.188399,1524.5125,3.82045,91.024968,19.802416,"[{""start_min"": 1140.0, ""end_min"": 1197.188399, ""speed_kmh"": 35.4, ""distance_km"": 33.741155, ""period_label"": ""FALLBACK""}]"
S0067,T1_015,T1_015,1,燃油,2,25,92,False,False,1217.188399,20:17:11,1240.12041,20:40:07,1240.12041,20:40:07,1260.12041,21:00:07,22.932011,13.529886,0.0,273.12041,-0.0,0.0,32.015704,6.964993,"[{""start_min"": 1217.188399, ""end_min"": 1240.12041, ""speed_kmh"": 35.4, ""distance_km"": 13.529886, ""period_label"": ""FALLBACK""}]"
S0067,T1_015,T1_015,1,燃油,3,92,0,False,False,1260.12041,21:00:07,1289.753861,21:29:45,1289.753861,21:29:45,1289.753861,21:29:45,29.633451,17.483736,0.0,0.0,-0.0,0.0,34.382754,7.479943,"[{""start_min"": 1260.12041, ""end_min"": 1289.753861, ""speed_kmh"": 35.4, ""distance_km"": 17.483736, ""period_label"": ""FALLBACK""}]"
S0068,T1_013,T1_013,1,燃油,1,0,47,False,False,1165.0,19:25:00,1193.017464,19:53:01,1193.017464,19:53:01,1213.017464,20:13:01,28.017464,16.530304,0.0,0.0,0.0,0.0,44.607233,9.704271,"[{""start_min"": 1165.0, ""end_min"": 1193.017464, ""speed_kmh"": 35.4, ""distance_km"": 16.530304, ""period_label"": ""FALLBACK""}]"
S0068,T1_013,T1_013,1,燃油,2,47,0,False,False,1213.017464,20:13:01,1241.034928,20:41:02,1241.034928,20:41:02,1241.034928,20:41:02,28.017464,16.530304,0.0,0.0,0.0,0.0,32.507775,7.072043,"[{""start_min"": 1213.017464, ""end_min"": 1241.034928, ""speed_kmh"": 35.4, ""distance_km"": 16.530304, ""period_label"": ""FALLBACK""}]"
S0070,T4_001,T4_001,4,新能源,1,0,88,False,False,587.0,09:47:00,605.43785,10:05:26,605.43785,10:05:26,625.43785,10:25:26,18.43785,15.189998,0.0,0.0,2830.465486,7.433597,11.280814,2.239998,"[{""start_min"": 587.0, ""end_min"": 600.0, ""speed_kmh"": 55.3, ""distance_km"": 11.981667, ""period_label"": ""S""}, {""start_min"": 600.0, ""end_min"": 605.43785, ""speed_kmh"": 35.4, ""distance_km"": 3.208331, ""period_label"": ""N""}]"
S0070,T4_001,T4_001,4,新能源,2,88,60,False,False,625.43785,10:25:26,645.799821,10:45:48,645.799821,10:45:48,665.799821,11:05:48,20.361971,12.013563,0.0,0.0,0.0,0.0,8.831272,1.7536,"[{""start_min"": 625.43785, ""end_min"": 645.799821, ""speed_kmh"": 35.4, ""distance_km"": 12.013563, ""period_label"": ""N""}]"
S0070,T4_001,T4_001,4,新能源,3,60,0,False,False,665.799821,11:05:48,715.077464,11:55:05,715.077464,11:55:05,715.077464,11:55:05,49.277643,18.374091,0.0,0.0,0.0,0.0,10.251454,2.035601,"[{""start_min"": 665.799821, ""end_min"": 690.0, ""speed_kmh"": 35.4, ""distance_km"": 14.278106, ""period_label"": ""N""}, {""start_min"": 690.0, ""end_min"": 715.077464, ""speed_kmh"": 9.8, ""distance_km"": 4.095986, ""period_label"": ""C""}]"
S0071,T4_002,T4_002,4,新能源,1,0,60,False,False,600.0,10:00:00,631.142528,10:31:09,631.142528,10:31:09,651.142528,10:51:09,31.142528,18.374091,0.0,0.0,0.0,0.0,13.506951,2.682036,"[{""start_min"": 600.0, ""end_min"": 631.142528, ""speed_kmh"": 35.4, ""distance_km"": 18.374091, ""period_label"": ""N""}]"
S0071,T4_002,T4_002,4,新能源,2,60,0,False,False,651.142528,10:51:09,682.285056,11:22:17,682.285056,11:22:17,682.285056,11:22:17,31.142528,18.374091,0.0,0.0,0.0,0.0,10.153915,2.016233,"[{""start_min"": 651.142528, ""end_min"": 682.285056, ""speed_kmh"": 35.4, ""distance_km"": 18.374091, ""period_label"": ""N""}]"
S0072,T1_014,T1_014,1,燃油,1,0,60,False,False,600.0,10:00:00,631.142528,10:31:09,631.142528,10:31:09,651.142528,10:51:09,31.142528,18.374091,0.0,0.0,0.0,0.0,49.770375,10.827509,"[{""start_min"": 600.0, ""end_min"": 631.142528, ""speed_kmh"": 35.4, ""distance_km"": 18.374091, ""period_label"": ""N""}]"
S0072,T1_014,T1_014,1,燃油,2,60,0,False,False,651.142528,10:51:09,682.285056,11:22:17,682.285056,11:22:17,682.285056,11:22:17,31.142528,18.374091,0.0,0.0,0.0,0.0,36.133687,7.860858,"[{""start_min"": 651.142528, ""end_min"": 682.285056, ""speed_kmh"": 35.4, ""distance_km"": 18.374091, ""period_label"": ""N""}]"
S0073,T1_016,T1_016,1,燃油,1,0,60,False,False,660.0,11:00:00,694.127091,11:34:08,694.127091,11:34:08,714.127091,11:54:08,34.127091,18.374091,0.0,0.0,1362.6616,3.75028,49.773365,10.82816,"[{""start_min"": 660.0, ""end_min"": 690.0, ""speed_kmh"": 35.4, ""distance_km"": 17.7, ""period_label"": ""N""}, {""start_min"": 690.0, ""end_min"": 694.127091, ""speed_kmh"": 9.8, ""distance_km"": 0.674091, ""period_label"": ""C""}]"
S0073,T1_016,T1_016,1,燃油,2,60,72,False,False,714.127091,11:54:08,782.804037,13:02:48,1153.0,19:13:00,1173.0,19:33:00,68.676946,13.343629,370.195963,0.0,0.0,-0.0,34.403289,7.484411,"[{""start_min"": 714.127091, ""end_min"": 780.0, ""speed_kmh"": 9.8, ""distance_km"": 10.759242, ""period_label"": ""C""}, {""start_min"": 780.0, ""end_min"": 782.804037, ""speed_kmh"": 55.3, ""distance_km"": 2.584387, ""period_label"": ""S""}]"
S0073,T1_016,T1_016,1,燃油,3,72,0,False,False,1173.0,19:33:00,1243.397172,20:43:24,1243.397172,20:43:24,1243.397172,20:43:24,70.397172,41.534331,0.0,0.0,0.0,-0.0,81.679606,17.769339,"[{""start_min"": 1173.0, ""end_min"": 1243.397172, ""speed_kmh"": 35.4, ""distance_km"": 41.534331, ""period_label"": ""FALLBACK""}]"
S0074,T1_011,T1_011,1,燃油,1,0,72,False,False,1230.0,20:30:00,1300.397172,21:40:24,1300.397172,21:40:24,1320.397172,22:00:24,70.397172,41.534331,0.0,65.397172,1482.99748,3.48658,112.670581,24.511403,"[{""start_min"": 1230.0, ""end_min"": 1300.397172, ""speed_kmh"": 35.4, ""distance_km"": 41.534331, ""period_label"": ""FALLBACK""}]"
S0074,T1_011,T1_011,1,燃油,2,72,68,False,False,1320.397172,22:00:24,1345.18204,22:25:11,1345.18204,22:25:11,1365.18204,22:45:11,24.784868,14.623072,0.0,157.18204,0.0,0.0,34.443323,7.49312,"[{""start_min"": 1320.397172, ""end_min"": 1345.18204, ""speed_kmh"": 35.4, ""distance_km"": 14.623072, ""period_label"": ""FALLBACK""}]"
S0074,T1_011,T1_011,1,燃油,3,68,0,False,False,1365.18204,22:45:11,1451.433753,00:11:26,1451.433753,00:11:26,1451.433753,00:11:26,86.251713,50.88851,0.0,0.0,0.0,0.0,100.075127,21.771271,"[{""start_min"": 1365.18204, ""end_min"": 1451.433753, ""speed_kmh"": 35.4, ""distance_km"": 50.88851, ""period_label"": ""FALLBACK""}]"
S0075,T1_005,T1_005,1,燃油,1,0,68,False,False,1230.0,20:30:00,1316.251713,21:56:15,1316.251713,21:56:15,1336.251713,22:16:15,86.251713,50.88851,0.0,128.251713,0.0,0.0,139.651436,30.381069,"[{""start_min"": 1230.0, ""end_min"": 1316.251713, ""speed_kmh"": 35.4, ""distance_km"": 50.88851, ""period_label"": ""FALLBACK""}]"
S0075,T1_005,T1_005,1,燃油,2,68,0,False,False,1336.251713,22:16:15,1422.503425,23:42:30,1422.503425,23:42:30,1422.503425,23:42:30,86.251713,50.88851,0.0,0.0,0.0,0.0,100.075127,21.771271,"[{""start_min"": 1336.251713, ""end_min"": 1422.503425, ""speed_kmh"": 35.4, ""distance_km"": 50.88851, ""period_label"": ""FALLBACK""}]"
S0076,T1_014,T1_014,1,燃油,1,0,68,False,False,1230.0,20:30:00,1316.251713,21:56:15,1316.251713,21:56:15,1336.251713,22:16:15,86.251713,50.88851,0.0,128.251713,0.0,0.0,139.651436,30.381069,"[{""start_min"": 1230.0, ""end_min"": 1316.251713, ""speed_kmh"": 35.4, ""distance_km"": 50.88851, ""period_label"": ""FALLBACK""}]"
S0076,T1_014,T1_014,1,燃油,2,68,0,False,False,1336.251713,22:16:15,1422.503425,23:42:30,1422.503425,23:42:30,1422.503425,23:42:30,86.251713,50.88851,0.0,0.0,0.0,0.0,100.075127,21.771271,"[{""start_min"": 1336.251713, ""end_min"": 1422.503425, ""speed_kmh"": 35.4, ""distance_km"": 50.88851, ""period_label"": ""FALLBACK""}]"
