route_id,vehicle_id,vehicle_type_id,arc_seq,from_node,to_node,depart_min,depart_time,arrival_min,arrival_time,service_start_min,service_start_time,leave_min,leave_time,travel_minutes,distance_km,waiting_minutes,late_minutes,remaining_weight_after_service,remaining_volume_after_service,energy_cost,carbon_cost,traffic_segments
S0054,T1_025,1,3,56,0,890.368986,14:50:22,1021.314103,17:01:19,1021.314103,17:01:19,1021.314103,17:01:19,130.945118,80.451906,0.0,0.0,0.0,0.0,157.828081,34.335385,"[{""start_min"": 890.368986, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 8.876585, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 70.8, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1021.314103, ""speed_kmh"": 35.4, ""distance_km"": 0.775321, ""period_label"": ""FALLBACK""}]"
S0055,T4_010,4,1,0,76,575.0,09:35:00,624.716364,10:24:43,624.716364,10:24:43,644.716364,10:44:43,49.716364,37.624322,0.0,0.0,2119.54827,5.318826,27.526505,5.465857,"[{""start_min"": 575.0, ""end_min"": 600.0, ""speed_kmh"": 55.3, ""distance_km"": 23.041667, ""period_label"": ""S""}, {""start_min"": 600.0, ""end_min"": 624.716364, ""speed_kmh"": 35.4, ""distance_km"": 14.582655, ""period_label"": ""N""}]"
S0055,T4_010,4,2,76,56,644.716364,10:44:43,790.856492,13:10:51,830.0,13:50:00,850.0,14:10:00,146.140128,51.423412,39.143508,0.0,0.0,0.0,35.909864,7.130517,"[{""start_min"": 644.716364, ""end_min"": 690.0, ""speed_kmh"": 35.4, ""distance_km"": 26.717345, ""period_label"": ""N""}, {""start_min"": 690.0, ""end_min"": 780.0, ""speed_kmh"": 9.8, ""distance_km"": 14.7, ""period_label"": ""C""}, {""start_min"": 780.0, ""end_min"": 790.856492, ""speed_kmh"": 55.3, ""distance_km"": 10.006067, ""period_label"": ""S""}]"
S0055,T4_010,4,3,56,0,850.0,14:10:00,958.251818,15:58:15,958.251818,15:58:15,958.251818,15:58:15,108.251818,80.451906,0.0,0.0,0.0,0.0,44.564419,8.849026,"[{""start_min"": 850.0, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 46.083333, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 958.251818, ""speed_kmh"": 35.4, ""distance_km"": 34.368572, ""period_label"": ""N""}]"
S0056,T1_026,1,1,0,56,780.0,13:00:00,867.28959,14:27:17,867.28959,14:27:17,887.28959,14:47:17,87.28959,80.451906,0.0,0.0,603.48812,1.571504,210.898,45.880708,"[{""start_min"": 780.0, ""end_min"": 867.28959, ""speed_kmh"": 55.3, ""distance_km"": 80.451906, ""period_label"": ""S""}]"
S0056,T1_026,1,2,56,75,887.28959,14:47:17,909.496672,15:09:30,909.496672,15:09:30,929.496672,15:29:30,22.207082,17.317797,0.0,0.0,0.0,0.0,36.247609,7.885641,"[{""start_min"": 887.28959, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 11.714761, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 909.496672, ""speed_kmh"": 35.4, ""distance_km"": 5.603036, ""period_label"": ""N""}]"
S0056,T1_026,1,3,75,0,929.496672,15:29:30,1045.549456,17:25:33,1045.549456,17:25:33,1045.549456,17:25:33,116.052784,68.471143,0.0,0.0,0.0,0.0,134.652365,29.293525,"[{""start_min"": 929.496672, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 53.396964, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1045.549456, ""speed_kmh"": 35.4, ""distance_km"": 15.074179, ""period_label"": ""FALLBACK""}]"
S0057,T1_032,1,1,0,75,795.0,13:15:00,869.290571,14:29:17,869.290571,14:29:17,889.290571,14:49:17,74.290571,68.471143,0.0,0.0,0.0,0.0,174.064668,37.867643,"[{""start_min"": 795.0, ""end_min"": 869.290571, ""speed_kmh"": 55.3, ""distance_km"": 68.471143, ""period_label"": ""S""}]"
S0057,T1_032,1,2,75,0,889.290571,14:49:17,999.323082,16:39:19,999.323082,16:39:19,999.323082,16:39:19,110.032512,68.471143,0.0,0.0,0.0,0.0,134.224109,29.200358,"[{""start_min"": 889.290571, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 9.870524, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 999.323082, ""speed_kmh"": 35.4, ""distance_km"": 58.600618, ""period_label"": ""N""}]"
S0058,T1_001,1,1,0,76,575.0,09:35:00,624.716364,10:24:43,624.716364,10:24:43,644.716364,10:44:43,49.716364,37.624322,0.0,0.0,1968.469529,5.023737,98.261165,21.376646,"[{""start_min"": 575.0, ""end_min"": 600.0, ""speed_kmh"": 55.3, ""distance_km"": 23.041667, ""period_label"": ""S""}, {""start_min"": 600.0, ""end_min"": 624.716364, ""speed_kmh"": 35.4, ""distance_km"": 14.582655, ""period_label"": ""N""}]"
S0058,T1_001,1,2,76,97,644.716364,10:44:43,646.657939,10:46:39,822.0,13:42:00,842.0,14:02:00,1.941574,1.145529,175.342061,0.0,1950.989529,4.981727,2.844009,0.618712,"[{""start_min"": 644.716364, ""end_min"": 646.657939, ""speed_kmh"": 35.4, ""distance_km"": 1.145529, ""period_label"": ""N""}]"
S0058,T1_001,1,3,97,44,842.0,14:02:00,860.255778,14:20:15,1021.0,17:01:00,1041.0,17:21:00,18.255778,16.825742,160.744222,0.0,0.0,-0.0,40.776292,8.870853,"[{""start_min"": 842.0, ""end_min"": 860.255778, ""speed_kmh"": 55.3, ""distance_km"": 16.825742, ""period_label"": ""S""}]"
S0058,T1_001,1,4,44,0,1041.0,17:21:00,1119.582882,18:39:35,1119.582882,18:39:35,1119.582882,18:39:35,78.582882,46.3639,0.0,0.0,0.0,-0.0,91.177225,19.835539,"[{""start_min"": 1041.0, ""end_min"": 1119.582882, ""speed_kmh"": 35.4, ""distance_km"": 46.3639, ""period_label"": ""FALLBACK""}]"
S0059,T1_029,1,1,0,44,960.0,16:00:00,1038.582882,17:18:35,1038.582882,17:18:35,1058.582882,17:38:35,78.582882,46.3639,0.0,0.0,0.0,0.0,122.80137,26.715349,"[{""start_min"": 960.0, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 35.4, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1038.582882, ""speed_kmh"": 35.4, ""distance_km"": 10.9639, ""period_label"": ""FALLBACK""}]"
S0059,T1_029,1,2,44,0,1058.582882,17:38:35,1137.165763,18:57:10,1137.165763,18:57:10,1137.165763,18:57:10,78.582882,46.3639,0.0,0.0,0.0,0.0,91.177225,19.835539,"[{""start_min"": 1058.582882, ""end_min"": 1137.165763, ""speed_kmh"": 35.4, ""distance_km"": 46.3639, ""period_label"": ""FALLBACK""}]"
S0060,T1_031,1,1,0,58,794.0,13:14:00,858.253275,14:18:15,858.253275,14:18:15,878.253275,14:38:15,64.253275,59.220101,0.0,0.0,0.0,0.0,158.443599,34.46929,"[{""start_min"": 794.0, ""end_min"": 858.253275, ""speed_kmh"": 55.3, ""distance_km"": 59.220101, ""period_label"": ""S""}]"
S0060,T1_031,1,2,58,0,878.253275,14:38:15,966.401474,16:06:24,966.401474,16:06:24,966.401474,16:06:24,88.148199,59.220101,0.0,0.0,0.0,0.0,115.590049,25.146532,"[{""start_min"": 878.253275, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 20.043232, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 966.401474, ""speed_kmh"": 35.4, ""distance_km"": 39.176869, ""period_label"": ""N""}]"
S0061,T1_009,1,1,0,64,850.0,14:10:00,904.052111,15:04:03,904.052111,15:04:03,924.052111,15:24:03,54.052111,48.474079,0.0,0.0,0.0,0.0,130.035463,28.289121,"[{""start_min"": 850.0, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 46.083333, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 904.052111, ""speed_kmh"": 35.4, ""distance_km"": 2.390745, ""period_label"": ""N""}]"
S0061,T1_009,1,2,64,0,924.052111,15:24:03,1006.211567,16:46:13,1006.211567,16:46:13,1006.211567,16:46:13,82.159456,48.474079,0.0,0.0,0.0,0.0,95.327011,20.738322,"[{""start_min"": 924.052111, ""end_min"": 1006.211567, ""speed_kmh"": 35.4, ""distance_km"": 48.474079, ""period_label"": ""N""}]"
S0062,T1_033,1,1,0,64,800.0,13:20:00,852.593937,14:12:36,852.593937,14:12:36,872.593937,14:32:36,52.593937,48.474079,0.0,0.0,0.0,0.0,129.890937,28.257679,"[{""start_min"": 800.0, ""end_min"": 852.593937, ""speed_kmh"": 55.3, ""distance_km"": 48.474079, ""period_label"": ""S""}]"
S0062,T1_033,1,2,64,0,872.593937,14:32:36,939.34716,15:39:21,939.34716,15:39:21,939.34716,15:39:21,66.753223,48.474079,0.0,0.0,0.0,0.0,94.23108,20.499903,"[{""start_min"": 872.593937, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 25.259255, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 939.34716, ""speed_kmh"": 35.4, ""distance_km"": 23.214824, ""period_label"": ""N""}]"
S0063,T1_034,1,1,0,64,800.0,13:20:00,852.593937,14:12:36,852.593937,14:12:36,872.593937,14:32:36,52.593937,48.474079,0.0,0.0,0.0,0.0,129.890937,28.257679,"[{""start_min"": 800.0, ""end_min"": 852.593937, ""speed_kmh"": 55.3, ""distance_km"": 48.474079, ""period_label"": ""S""}]"
S0063,T1_034,1,2,64,0,872.593937,14:32:36,939.34716,15:39:21,939.34716,15:39:21,939.34716,15:39:21,66.753223,48.474079,0.0,0.0,0.0,0.0,94.23108,20.499903,"[{""start_min"": 872.593937, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 25.259255, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 939.34716, ""speed_kmh"": 35.4, ""distance_km"": 23.214824, ""period_label"": ""N""}]"
S0064,T4_005,4,1,0,37,561.0,09:21:00,642.139965,10:42:08,642.139965,10:42:08,662.139965,11:02:08,81.139965,60.807579,0.0,0.0,2389.60665,6.743904,45.296761,8.994445,"[{""start_min"": 561.0, ""end_min"": 600.0, ""speed_kmh"": 55.3, ""distance_km"": 35.945, ""period_label"": ""S""}, {""start_min"": 600.0, ""end_min"": 642.139965, ""speed_kmh"": 35.4, ""distance_km"": 24.862579, ""period_label"": ""N""}]"
S0064,T4_005,4,2,37,12,662.139965,11:02:08,810.936956,13:30:56,895.0,14:55:00,915.0,15:15:00,148.796991,59.650982,84.063044,0.0,662.76505,2.18158,42.685178,8.475871,"[{""start_min"": 662.139965, ""end_min"": 690.0, ""speed_kmh"": 35.4, ""distance_km"": 16.437421, ""period_label"": ""N""}, {""start_min"": 690.0, ""end_min"": 780.0, ""speed_kmh"": 9.8, ""distance_km"": 14.7, ""period_label"": ""C""}, {""start_min"": 780.0, ""end_min"": 810.936956, ""speed_kmh"": 55.3, ""distance_km"": 28.513561, ""period_label"": ""S""}]"
S0064,T4_005,4,3,12,11,915.0,15:15:00,917.700603,15:17:42,917.700603,15:17:42,937.700603,15:37:42,2.700603,1.593356,0.0,147.700603,0.0,0.0,0.948607,0.188362,"[{""start_min"": 915.0, ""end_min"": 917.700603, ""speed_kmh"": 35.4, ""distance_km"": 1.593356, ""period_label"": ""N""}]"
S0064,T4_005,4,4,11,0,937.700603,15:37:42,1034.96026,17:14:58,1034.96026,17:14:58,1034.96026,17:14:58,97.259657,57.383197,0.0,0.0,0.0,0.0,31.71118,6.296796,"[{""start_min"": 937.700603, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 48.556644, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1034.96026, ""speed_kmh"": 35.4, ""distance_km"": 8.826553, ""period_label"": ""FALLBACK""}]"
S0065,T1_009,1,1,0,11,594.0,09:54:00,687.886775,11:27:53,689.0,11:29:00,709.0,11:49:00,93.886775,57.383197,1.113225,0.0,2212.805462,6.755066,155.782085,33.89028,"[{""start_min"": 594.0, ""end_min"": 600.0, ""speed_kmh"": 55.3, ""distance_km"": 5.53, ""period_label"": ""S""}, {""start_min"": 600.0, ""end_min"": 687.886775, ""speed_kmh"": 35.4, ""distance_km"": 51.853197, ""period_label"": ""N""}]"
S0065,T1_009,1,2,11,8,709.0,11:49:00,752.35791,12:32:21,752.35791,12:32:21,772.35791,12:52:21,43.35791,7.081792,0.0,45.35791,0.0,0.0,20.579958,4.477155,"[{""start_min"": 709.0, ""end_min"": 752.35791, ""speed_kmh"": 9.8, ""distance_km"": 7.081792, ""period_label"": ""C""}]"
S0065,T1_009,1,3,8,0,772.35791,12:52:21,814.480188,13:34:29,814.480188,13:34:29,814.480188,13:34:29,42.122279,33.027448,0.0,0.0,0.0,0.0,63.917801,13.905271,"[{""start_min"": 772.35791, ""end_min"": 780.0, ""speed_kmh"": 9.8, ""distance_km"": 1.248208, ""period_label"": ""C""}, {""start_min"": 780.0, ""end_min"": 814.480188, ""speed_kmh"": 55.3, ""distance_km"": 31.77924, ""period_label"": ""S""}]"
S0066,T1_015,1,1,0,8,634.0,10:34:00,689.978726,11:29:59,689.978726,11:29:59,709.978726,11:49:59,55.978726,33.027448,0.0,0.0,0.0,0.0,90.501001,19.688427,"[{""start_min"": 634.0, ""end_min"": 689.978726, ""speed_kmh"": 35.4, ""distance_km"": 33.027448, ""period_label"": ""N""}]"
S0066,T1_015,1,2,8,0,709.978726,11:49:59,803.425649,13:23:26,803.425649,13:23:26,803.425649,13:23:26,93.446923,33.027448,0.0,0.0,0.0,0.0,67.186357,14.616344,"[{""start_min"": 709.978726, ""end_min"": 780.0, ""speed_kmh"": 9.8, ""distance_km"": 11.436808, ""period_label"": ""C""}, {""start_min"": 780.0, ""end_min"": 803.425649, ""speed_kmh"": 55.3, ""distance_km"": 21.59064, ""period_label"": ""S""}]"
S0067,T1_016,1,1,0,8,634.0,10:34:00,689.978726,11:29:59,689.978726,11:29:59,709.978726,11:49:59,55.978726,33.027448,0.0,0.0,0.0,0.0,90.501001,19.688427,"[{""start_min"": 634.0, ""end_min"": 689.978726, ""speed_kmh"": 35.4, ""distance_km"": 33.027448, ""period_label"": ""N""}]"
S0067,T1_016,1,2,8,0,709.978726,11:49:59,803.425649,13:23:26,803.425649,13:23:26,803.425649,13:23:26,93.446923,33.027448,0.0,0.0,0.0,0.0,67.186357,14.616344,"[{""start_min"": 709.978726, ""end_min"": 780.0, ""speed_kmh"": 9.8, ""distance_km"": 11.436808, ""period_label"": ""C""}, {""start_min"": 780.0, ""end_min"": 803.425649, ""speed_kmh"": 55.3, ""distance_km"": 21.59064, ""period_label"": ""S""}]"
S0068,T1_017,1,1,0,8,634.0,10:34:00,689.978726,11:29:59,689.978726,11:29:59,709.978726,11:49:59,55.978726,33.027448,0.0,0.0,0.0,0.0,90.501001,19.688427,"[{""start_min"": 634.0, ""end_min"": 689.978726, ""speed_kmh"": 35.4, ""distance_km"": 33.027448, ""period_label"": ""N""}]"
S0068,T1_017,1,2,8,0,709.978726,11:49:59,803.425649,13:23:26,803.425649,13:23:26,803.425649,13:23:26,93.446923,33.027448,0.0,0.0,0.0,0.0,67.186357,14.616344,"[{""start_min"": 709.978726, ""end_min"": 780.0, ""speed_kmh"": 9.8, ""distance_km"": 11.436808, ""period_label"": ""C""}, {""start_min"": 780.0, ""end_min"": 803.425649, ""speed_kmh"": 55.3, ""distance_km"": 21.59064, ""period_label"": ""S""}]"
S0069,T1_012,1,1,0,8,605.0,10:05:00,660.978726,11:00:59,660.978726,11:00:59,680.978726,11:20:59,55.978726,33.027448,0.0,0.0,1910.812449,4.98804,87.885728,19.119477,"[{""start_min"": 605.0, ""end_min"": 660.978726, ""speed_kmh"": 35.4, ""distance_km"": 33.027448, ""period_label"": ""N""}]"
S0069,T1_012,1,2,8,9,680.978726,11:20:59,689.988178,11:29:59,689.988178,11:29:59,709.988178,11:49:59,9.009452,5.315577,0.0,0.0,0.0,0.0,13.116642,2.853516,"[{""start_min"": 680.978726, ""end_min"": 689.988178, ""speed_kmh"": 35.4, ""distance_km"": 5.315577, ""period_label"": ""N""}]"
S0069,T1_012,1,3,9,0,709.988178,11:49:59,811.458932,13:31:28,811.458932,13:31:28,811.458932,13:31:28,101.470754,40.429913,0.0,0.0,0.0,0.0,81.422054,17.713309,"[{""start_min"": 709.988178, ""end_min"": 780.0, ""speed_kmh"": 9.8, ""distance_km"": 11.435264, ""period_label"": ""C""}, {""start_min"": 780.0, ""end_min"": 811.458932, ""speed_kmh"": 55.3, ""distance_km"": 28.994649, ""period_label"": ""S""}]"
S0070,T1_013,1,1,0,9,620.0,10:20:00,688.525276,11:28:32,688.525276,11:28:32,708.525276,11:48:32,68.525276,40.429913,0.0,0.0,1973.208067,4.920763,107.177929,23.316481,"[{""start_min"": 620.0, ""end_min"": 688.525276, ""speed_kmh"": 35.4, ""distance_km"": 40.429913, ""period_label"": ""N""}]"
S0070,T1_013,1,2,9,13,708.525276,11:48:32,742.597736,12:22:36,742.597736,12:22:36,762.597736,12:42:36,34.07246,5.565168,0.0,0.0,1433.121267,3.641583,15.773644,3.431545,"[{""start_min"": 708.525276, ""end_min"": 742.597736, ""speed_kmh"": 9.8, ""distance_km"": 5.565168, ""period_label"": ""C""}]"
S0070,T1_013,1,3,13,48,762.597736,12:42:36,783.016089,13:03:01,966.0,16:06:00,986.0,16:26:00,20.418353,5.622198,182.983911,0.0,-0.0,-0.0,13.964595,3.037988,"[{""start_min"": 762.597736, ""end_min"": 780.0, ""speed_kmh"": 9.8, ""distance_km"": 2.84237, ""period_label"": ""C""}, {""start_min"": 780.0, ""end_min"": 783.016089, ""speed_kmh"": 55.3, ""distance_km"": 2.779829, ""period_label"": ""S""}]"
S0070,T1_013,1,4,48,0,986.0,16:26:00,1046.641817,17:26:39,1046.641817,17:26:39,1046.641817,17:26:39,60.641817,35.778672,0.0,0.0,-0.0,-0.0,70.360777,15.306936,"[{""start_min"": 986.0, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 20.06, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1046.641817, ""speed_kmh"": 35.4, ""distance_km"": 15.718672, ""period_label"": ""FALLBACK""}]"
S0071,T4_008,4,1,0,48,906.0,15:06:00,966.641817,16:06:39,966.641817,16:06:39,986.641817,16:26:39,60.641817,35.778672,0.0,0.0,0.0,0.0,26.383735,5.238941,"[{""start_min"": 906.0, ""end_min"": 966.641817, ""speed_kmh"": 35.4, ""distance_km"": 35.778672, ""period_label"": ""N""}]"
S0071,T4_008,4,2,48,0,986.641817,16:26:39,1047.283635,17:27:17,1047.283635,17:27:17,1047.283635,17:27:17,60.641817,35.778672,0.0,0.0,0.0,0.0,19.772058,3.92608,"[{""start_min"": 986.641817, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 19.681328, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1047.283635, ""speed_kmh"": 35.4, ""distance_km"": 16.097345, ""period_label"": ""FALLBACK""}]"
S0072,T4_009,4,1,0,48,906.0,15:06:00,966.641817,16:06:39,966.641817,16:06:39,986.641817,16:26:39,60.641817,35.778672,0.0,0.0,0.0,0.0,26.383735,5.238941,"[{""start_min"": 906.0, ""end_min"": 966.641817, ""speed_kmh"": 35.4, ""distance_km"": 35.778672, ""period_label"": ""N""}]"
S0072,T4_009,4,2,48,0,986.641817,16:26:39,1047.283635,17:27:17,1047.283635,17:27:17,1047.283635,17:27:17,60.641817,35.778672,0.0,0.0,0.0,0.0,19.772058,3.92608,"[{""start_min"": 986.641817, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 19.681328, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1047.283635, ""speed_kmh"": 35.4, ""distance_km"": 16.097345, ""period_label"": ""FALLBACK""}]"
S0073,T1_020,1,1,0,48,906.0,15:06:00,966.641817,16:06:39,966.641817,16:06:39,986.641817,16:26:39,60.641817,35.778672,0.0,0.0,1264.06755,2.669195,95.664284,20.811696,"[{""start_min"": 906.0, ""end_min"": 966.641817, ""speed_kmh"": 35.4, ""distance_km"": 35.778672, ""period_label"": ""N""}]"
S0073,T1_020,1,2,48,25,986.641817,16:26:39,995.631364,16:35:38,995.631364,16:35:38,1015.631364,16:55:38,8.989547,5.303833,0.0,0.0,0.0,0.0,12.188231,2.651541,"[{""start_min"": 986.641817, ""end_min"": 995.631364, ""speed_kmh"": 35.4, ""distance_km"": 5.303833, ""period_label"": ""N""}]"
S0073,T1_020,1,3,25,0,1015.631364,16:55:38,1072.819763,17:52:49,1072.819763,17:52:49,1072.819763,17:52:49,57.188399,33.741155,0.0,0.0,0.0,0.0,66.353886,14.43524,"[{""start_min"": 1015.631364, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 2.577495, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1072.819763, ""speed_kmh"": 35.4, ""distance_km"": 31.16366, ""period_label"": ""FALLBACK""}]"
S0074,T1_011,1,1,0,25,922.0,15:22:00,979.188399,16:19:11,979.188399,16:19:11,999.188399,16:39:11,57.188399,33.741155,0.0,0.0,1524.5125,3.82045,91.024968,19.802416,"[{""start_min"": 922.0, ""end_min"": 979.188399, ""speed_kmh"": 35.4, ""distance_km"": 33.741155, ""period_label"": ""N""}]"
S0074,T1_011,1,2,25,92,999.188399,16:39:11,1022.12041,17:02:07,1022.12041,17:02:07,1042.12041,17:22:07,22.932011,13.529886,0.0,55.12041,-0.0,0.0,32.015704,6.964993,"[{""start_min"": 999.188399, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 12.278845, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1022.12041, ""speed_kmh"": 35.4, ""distance_km"": 1.251042, ""period_label"": ""FALLBACK""}]"
S0074,T1_011,1,3,92,0,1042.12041,17:22:07,1071.753861,17:51:45,1071.753861,17:51:45,1071.753861,17:51:45,29.633451,17.483736,0.0,0.0,-0.0,0.0,34.382754,7.479943,"[{""start_min"": 1042.12041, ""end_min"": 1071.753861, ""speed_kmh"": 35.4, ""distance_km"": 17.483736, ""period_label"": ""FALLBACK""}]"
S0075,T1_007,1,1,0,47,1110.0,18:30:00,1138.017464,18:58:01,1138.017464,18:58:01,1158.017464,19:18:01,28.017464,16.530304,0.0,0.0,0.0,0.0,44.607233,9.704271,"[{""start_min"": 1110.0, ""end_min"": 1138.017464, ""speed_kmh"": 35.4, ""distance_km"": 16.530304, ""period_label"": ""FALLBACK""}]"
S0075,T1_007,1,2,47,0,1158.017464,19:18:01,1186.034928,19:46:02,1186.034928,19:46:02,1186.034928,19:46:02,28.017464,16.530304,0.0,0.0,0.0,0.0,32.507775,7.072043,"[{""start_min"": 1158.017464, ""end_min"": 1186.034928, ""speed_kmh"": 35.4, ""distance_km"": 16.530304, ""period_label"": ""FALLBACK""}]"
S0076,T1_008,1,1,0,88,587.0,09:47:00,605.43785,10:05:26,605.43785,10:05:26,625.43785,10:25:26,18.43785,15.189998,0.0,0.0,2830.465486,7.433597,40.741024,8.86318,"[{""start_min"": 587.0, ""end_min"": 600.0, ""speed_kmh"": 55.3, ""distance_km"": 11.981667, ""period_label"": ""S""}, {""start_min"": 600.0, ""end_min"": 605.43785, ""speed_kmh"": 35.4, ""distance_km"": 3.208331, ""period_label"": ""N""}]"
S0076,T1_008,1,2,88,60,625.43785,10:25:26,645.799821,10:45:48,645.799821,10:45:48,665.799821,11:05:48,20.361971,12.013563,0.0,0.0,0.0,0.0,32.541447,7.079368,"[{""start_min"": 625.43785, ""end_min"": 645.799821, ""speed_kmh"": 35.4, ""distance_km"": 12.013563, ""period_label"": ""N""}]"
S0076,T1_008,1,3,60,0,665.799821,11:05:48,715.077464,11:55:05,715.077464,11:55:05,715.077464,11:55:05,49.277643,18.374091,0.0,0.0,0.0,0.0,37.269988,8.108059,"[{""start_min"": 665.799821, ""end_min"": 690.0, ""speed_kmh"": 35.4, ""distance_km"": 14.278106, ""period_label"": ""N""}, {""start_min"": 690.0, ""end_min"": 715.077464, ""speed_kmh"": 9.8, ""distance_km"": 4.095986, ""period_label"": ""C""}]"
S0077,T1_010,1,1,0,60,600.0,10:00:00,631.142528,10:31:09,631.142528,10:31:09,651.142528,10:51:09,31.142528,18.374091,0.0,0.0,0.0,0.0,49.770375,10.827509,"[{""start_min"": 600.0, ""end_min"": 631.142528, ""speed_kmh"": 35.4, ""distance_km"": 18.374091, ""period_label"": ""N""}]"
S0077,T1_010,1,2,60,0,651.142528,10:51:09,682.285056,11:22:17,682.285056,11:22:17,682.285056,11:22:17,31.142528,18.374091,0.0,0.0,0.0,0.0,36.133687,7.860858,"[{""start_min"": 651.142528, ""end_min"": 682.285056, ""speed_kmh"": 35.4, ""distance_km"": 18.374091, ""period_label"": ""N""}]"
S0078,T1_011,1,1,0,60,600.0,10:00:00,631.142528,10:31:09,631.142528,10:31:09,651.142528,10:51:09,31.142528,18.374091,0.0,0.0,0.0,0.0,49.770375,10.827509,"[{""start_min"": 600.0, ""end_min"": 631.142528, ""speed_kmh"": 35.4, ""distance_km"": 18.374091, ""period_label"": ""N""}]"
S0078,T1_011,1,2,60,0,651.142528,10:51:09,682.285056,11:22:17,682.285056,11:22:17,682.285056,11:22:17,31.142528,18.374091,0.0,0.0,0.0,0.0,36.133687,7.860858,"[{""start_min"": 651.142528, ""end_min"": 682.285056, ""speed_kmh"": 35.4, ""distance_km"": 18.374091, ""period_label"": ""N""}]"
S0079,T1_020,1,1,0,60,660.0,11:00:00,694.127091,11:34:08,694.127091,11:34:08,714.127091,11:54:08,34.127091,18.374091,0.0,0.0,926.8409,2.79316,47.662791,10.369006,"[{""start_min"": 660.0, ""end_min"": 690.0, ""speed_kmh"": 35.4, ""distance_km"": 17.7, ""period_label"": ""N""}, {""start_min"": 690.0, ""end_min"": 694.127091, ""speed_kmh"": 9.8, ""distance_km"": 0.674091, ""period_label"": ""C""}]"
S0079,T1_020,1,2,60,83,714.127091,11:54:08,781.69519,13:01:42,828.0,13:48:00,848.0,14:08:00,67.568099,12.321642,46.30481,0.0,0.0,0.0,30.503168,6.635942,"[{""start_min"": 714.127091, ""end_min"": 780.0, ""speed_kmh"": 9.8, ""distance_km"": 10.759242, ""period_label"": ""C""}, {""start_min"": 780.0, ""end_min"": 781.69519, ""speed_kmh"": 55.3, ""distance_km"": 1.5624, ""period_label"": ""S""}]"
S0079,T1_020,1,3,83,0,848.0,14:08:00,857.844611,14:17:51,857.844611,14:17:51,857.844611,14:17:51,9.844611,9.07345,0.0,0.0,0.0,0.0,17.449778,3.796187,"[{""start_min"": 848.0, ""end_min"": 857.844611, ""speed_kmh"": 55.3, ""distance_km"": 9.07345, ""period_label"": ""S""}]"
S0080,T1_027,1,1,0,49,780.0,13:00:00,798.149681,13:18:09,798.149681,13:18:09,818.149681,13:38:09,18.149681,16.727956,0.0,0.0,0.0,0.0,45.001321,9.790005,"[{""start_min"": 780.0, ""end_min"": 798.149681, ""speed_kmh"": 55.3, ""distance_km"": 16.727956, ""period_label"": ""S""}]"
S0080,T1_027,1,2,49,0,818.149681,13:38:09,836.299363,13:56:18,836.299363,13:56:18,836.299363,13:56:18,18.149681,16.727956,0.0,0.0,0.0,0.0,32.170689,6.99871,"[{""start_min"": 818.149681, ""end_min"": 836.299363, ""speed_kmh"": 55.3, ""distance_km"": 16.727956, ""period_label"": ""S""}]"
